record_id,site_name
0001JR1EEPQVNKR1XGANX96397,"Great Bear Lake, Canada"
0001JR1EEPPTXF2T7S9R6D331E,"Great Bear Lake, Canada"
0001JR1EEPKP2C4Z95Y802C7F4,"Great Bear Lake, Canada"
0001JR1EEPWV99VVNE477M77R0,"Great Bear Lake, Canada"
0001JR1EEPZQBQT08STTG1E9T1,"Great Bear Lake, Canada"
0001JR1EEPRJJEYAZM3JDJK3RX,"Great Bear Lake, Canada"
0001JR1EEPESF19BGBX25EMCD7,"Great Bear Lake, Canada"
0001JR1EEPP6XHXG85GAG0YY0R,"Great Bear Lake, Canada"
0001JR1EEPHVCQGCAZ3EGG5KC8,"Great Bear Lake, Canada"
0001JR1EEP6WQHWYZCRW2Y8MC3,"Great Bear Lake, Canada"
0001JR1EEP73KKRTQYGW30G5FY,"Great Bear Lake, Canada"
0001JR1EEPTTSXGCDBES6CHJ4S,"Great Bear Lake, Canada"
0001JR1EEPR1CZA97S33NACR0N,"Great Bear Lake, Canada"
0001JR1EEP4SE7DMCHJF9JNDE5,"Great Bear Lake, Canada"
0001JR1EEP0MWQMPKC2TSSAMDA,"Great Bear Lake, Canada"
0001JR1EEPFVZEMK8Y8GZ5477S,"Great Bear Lake, Canada"
0001JR1EEPH17AS4KWK7MH3BYN,"Great Bear Lake, Canada"
0001JR1EEPPWD7AD2V5G23MHAB,"Great Bear Lake, Canada"
0001JR1EEPE8EHVG5ZRCDAQGQT,"Great Bear Lake, Canada"
0001JR1EEP4Y64RVHJVASYAW3V,"Great Bear Lake, Canada"
0001JR1EEP7R1Z8YKGMZV7V4WW,"Great Bear Lake, Canada"
0001JR1EEP3WHTATFGWQR2VAKT,"Great Bear Lake, Canada"
0001JR1EEP20XXQ5TXDT4DGRB0,"Great Bear Lake, Canada"
0001JR1EEP7B3GA4504NGXMTFP,"Great Bear Lake, Canada"
0001JR1EEP7QE3P0XZNQKYPZC1,"Great Bear Lake, Canada"
0001JR1EEPQVKK6KQTK0KYKFMS,"Great Bear Lake, Canada"
0001JR1EEPP6SYFH02XRJSZTWR,"Great Bear Lake, Canada"
0001JR1EEPJCEY6A7E5BB8CQWW,"Great Bear Lake, Canada"
0001JR1EEP4GR4NK4G7T4JJ302,"Great Bear Lake, Canada"
0001JR1EEP6JR00AFSJPASN1ZE,"Great Bear Lake, Canada"
0001JR1EEP5MMY0PNF1N1ZXNZY,"Great Bear Lake, Canada"
0001JR1EEPS4345M47NX4PDT6P,"Great Bear Lake, Canada"
0001JR1EEPV88D6FNN9MJXV7BA,"Great Bear Lake, Canada"
0001JR1EEPCJH988M0NTCAQK59,"Great Bear Lake, Canada"
0001JR1EEP0K7154GQJQ18YC0Q,"Great Bear Lake, Canada"
0001JR1EEPY7Z4A1FGEPAK40MR,"Great Bear Lake, Canada"
0001JR1EEP2X1ZVXM4RZTC9P9S,"Great Bear Lake, Canada"
0001JR1EEP9BXCJ2NA8ZCW45TC,"Great Bear Lake, Canada"
0001JR1EEP2AZS1Q58TN6DGGTV,"Great Bear Lake, Canada"
0001JR1EEPKH62J63V46H3RTDB,"Great Bear Lake, Canada"
0001JR1EEP9J8YBTCWG3ZEYZB8,"Great Bear Lake, Canada"
0001JR1EEPCVAK55HC8V4CH63J,"Great Bear Lake, Canada"
0001JR1EEP56F1W5VNRKSJFXHB,"Great Bear Lake, Canada"
0001JR1EEPZC8VEV3Z47X9P1A8,"Great Bear Lake, Canada"
0001JR1EEPZ8DWGZ0V28CPF4ZY,"Great Bear Lake, Canada"
0001JR1EEPZ2SYBAGS9TTT0N07,"Great Bear Lake, Canada"
0001JR1EEPM2BZB99AFQ9JT0K1,"Great Bear Lake, Canada"
0001JR1EEP6TA67N8X58V8DQK3,"Great Bear Lake, Canada"
0001JR1EEPXHAAB9SQ4H1QEXJ2,"Great Bear Lake, Canada"
0001JR1EEPRJ5RH0J07AVT5CWR,"Great Bear Lake, Canada"
0001JR1EEPE17QMTKESF6MWFT1,"Great Bear Lake, Canada"
0001JR1EEPNDT4Y6DDPSMJJKCN,"Great Bear Lake, Canada"
0001JR1EEPQQ9Y32VT5EZ9DS0Y,"Great Bear Lake, Canada"
0001JR1EEP369A1PQN9ZQX0JCQ,"Great Bear Lake, Canada"
0001JR1EEP75T195335HWG8EDJ,"Great Bear Lake, Canada"
0001JR1EEPZP2JXCDN2G9YJYKB,"Great Bear Lake, Canada"
0001JR1EEP9KJPCS9H8FCZF2JZ,"Great Bear Lake, Canada"
0001JR1EEPF5C2SCTCZ3G1WKVW,"Great Bear Lake, Canada"
0001JR1EEPFDTZMBDQEP580MQP,"Great Bear Lake, Canada"
0001JR1EEPME1PTTMDYADS9AEW,"Great Bear Lake, Canada"
0001JR1EEPR2DZK5XV6784HG98,"Great Bear Lake, Canada"
0001JR1EEP9S6P7RXT9SB6SC8T,"Great Bear Lake, Canada"
0001JR1EEPVQFXYXH173TF640W,"Great Bear Lake, Canada"
0001JR1EEPXRV1P04YE1N1V808,"Great Bear Lake, Canada"
0001JR1EEPTF1D3SYSSE1CYKAE,"Great Bear Lake, Canada"
0001JR1EEP59SKQ0ZCDYSSVTA1,"Great Bear Lake, Canada"
0001JR1EEP7SPHGGERFWHRADTC,"Great Bear Lake, Canada"
0001JR1EEP9YYBBFPGC7Y0J7AT,"Great Bear Lake, Canada"
0001JR1EEPMXBVGNFQ8NDACDXC,"Great Bear Lake, Canada"
0001JR1EEPDQX7YEWF6ZWYE33S,"Great Bear Lake, Canada"
0001JR1EEP336M6RDKDT4YW3JZ,"Great Bear Lake, Canada"
0001JR1EEPEBQ4BZ82VGEC4Q2S,"Great Bear Lake, Canada"
0001JR1EEP9556GYKWHAGZXXAR,"Great Bear Lake, Canada"
0001JR1EEPRHX528244AMMD1BC,"Great Bear Lake, Canada"
0001JR1EEP99EB1JD0611YF4WK,"Great Bear Lake, Canada"
0001JR1EEPRF6PSTSRHJB6GT5R,"Great Bear Lake, Canada"
0001JR1EEPQAQKEZKMS8ZR926F,"Great Bear Lake, Canada"
0001JR1EEPYEV03YZG2W18R0SW,"Great Bear Lake, Canada"
0001JR1EEP0S46EPQXA0S7M1TC,"Great Bear Lake, Canada"
0001JR1EEPXAFBHA20H9FAHEDF,"Great Bear Lake, Canada"
0001JR1EEPTG60WM9SG1A113JD,"Great Bear Lake, Canada"
0001JR1EEP2402GFK4TDVGV7A1,"Great Bear Lake, Canada"
0001JR1EEPD2T70041Y74JQH1W,"Great Bear Lake, Canada"
0001JR1EEPNPQWDJXTGM4Q1EXR,"Great Bear Lake, Canada"
0001JR1EEPA38DB2PX6C6S2CEM,"Great Bear Lake, Canada"
0001JR1EEP49JZM2ME3PE1159H,"Great Bear Lake, Canada"
0001JR1EEPK25YB7YR4R92JFH1,"Great Bear Lake, Canada"
0001JR1EEPDX0TGWZMR4D3M7PJ,"Great Bear Lake, Canada"
0001JR1EEP74JY0Y6FHSZ82V2T,"Great Bear Lake, Canada"
0001JR1EEPDVF6FGN9HVME2VJB,"Great Bear Lake, Canada"
0001JR1EEPJVGVZ1Y0Y1TV2EXV,"Great Bear Lake, Canada"
0001JR1EEPJJDMTZH31GMH578P,"Great Bear Lake, Canada"
0001JR1EEP17B9JE7AQAD0V5TR,"Great Bear Lake, Canada"
0001JR1EEPMPRM3T1JYKGCQKRT,"Great Bear Lake, Canada"
0001JR1EEP8HEBZ9CAFK43D5CA,"Great Bear Lake, Canada"
0001JR1EEPHPB1A5GEKZM3E3V8,"Great Bear Lake, Canada"
0001JR1EEPFHGSXYA1VTZFV3TA,"Great Bear Lake, Canada"
0001JR1EEP8AACHM0091Q21VAN,"Great Bear Lake, Canada"
0001JR1EEPGF5HCZP4CNM4RPED,"Great Bear Lake, Canada"
0001JR1EEPX9MG951PMXMBQMWB,"Great Bear Lake, Canada"
0001JR1EEPC47CEMS9QEDMNHDQ,"Great Bear Lake, Canada"
0001JR1EEPDHCTX5RTW9RJ09ZK,"Great Bear Lake, Canada"
0001JR1EEPBV558JRJT3GGSFG3,"Great Bear Lake, Canada"
0001JR1EEP7KJ7A9GKNTS27M68,"Great Bear Lake, Canada"
0001JR1EEPYR06Y3KG9YCHHK0Y,"Great Bear Lake, Canada"
0001JR1EEPPXMM02KBR4BS5MJY,"Great Bear Lake, Canada"
0001JR1EEP2R89JVXMNRCQW7NX,"Great Bear Lake, Canada"
0001JR1EEP0F7ZPB4YSDY6QT37,"Great Bear Lake, Canada"
0001JR1EEPGY5PNEH0SDQ1W8TX,"Great Bear Lake, Canada"
0001JR1EEPVNGEWAK7NVWGZKMH,"Great Bear Lake, Canada"
0001JR1EEP3NBNY4DZ20TX445V,"Great Bear Lake, Canada"
0001JR1EEPQKF6R431T4D3V2GN,"Great Bear Lake, Canada"
0001JR1EEPJWJHAAQHW28E4NEH,"Great Bear Lake, Canada"
0001JR1EEPB3E1WCFPRW3E01M2,"Great Bear Lake, Canada"
0001JR1EEPG8XA0RDAF7SH41VT,"Great Bear Lake, Canada"
0001JR1EEPV7VBW7AQR348RYST,"Great Bear Lake, Canada"
0001JR1EEP5VQVWYHMQ9GPNVAF,"Great Bear Lake, Canada"
0001JR1EEPJVBZA8XXZ0068ZQ3,"Great Bear Lake, Canada"
0001JR1EEP14SVD1MXF5EDN6XT,"Great Bear Lake, Canada"
0001JR1EEPWMCXZ3HWE39DQPT6,"Great Bear Lake, Canada"
0001JR1EEPKS55DPDWYKKV25XA,"Great Bear Lake, Canada"
0001JR1EEPCSE2C71AVYT2WD13,"Great Bear Lake, Canada"
0001JR1EEPEJ6HWY6NZMPX0JWF,"Great Bear Lake, Canada"
0001JR1EEPH27T88C38V766SXM,"Great Bear Lake, Canada"
0001JR1EEPVGJZQ9A6YKYJG3WF,"Great Bear Lake, Canada"
0001JR1EEPFCE8MCZF4CFJB5C9,"Great Bear Lake, Canada"
0001JR1EEP6A1PTM0WV7XA9CC1,"Great Bear Lake, Canada"
0001JR1EEP7N1E02NFTAH9VSHY,"Great Bear Lake, Canada"
0001JR1EEPR7QQ590MF5BMC8SJ,"Great Bear Lake, Canada"
0001JR1EEPJYJXJZFMH6XGWDM3,"Great Bear Lake, Canada"
0001JR1EEP0Y0S08TPHAE9DHZ1,"Great Bear Lake, Canada"
0001JR1EEP963SXM5KVMFJR9FG,"Great Bear Lake, Canada"
0001JR1EEPHA17ZVBT63XZB6ZA,"Great Bear Lake, Canada"
0001JR1EEPW0RYADPFX0ZWBPYE,"Great Bear Lake, Canada"
0001JR1EEP678QH4TFKARKTER9,"Great Bear Lake, Canada"
0001JR1EEPJG0NZAZHHRKWFW5Y,"Great Bear Lake, Canada"
0001JR1EEP7QSFCWGS2X8GKD7A,"Great Bear Lake, Canada"
0001JR1EEP4Z4QNMPRTP4E36KH,"Great Bear Lake, Canada"
0001JR1EEP9J5M7HP11AX1T8Q7,"Great Bear Lake, Canada"
0001JR1EEPW9VMWAR285SEJXHP,"Great Bear Lake, Canada"
0001JR1EEPKYD3927K2TBZ0RK5,"Great Bear Lake, Canada"
0001JR1EEPF7RQD2YFVPG14HZD,"Great Bear Lake, Canada"
0001JR1EEPVRVN5T00ZBECDK0Q,"Great Bear Lake, Canada"
0001JR1EEPV2Q49QR2MWDM5TXY,"Great Bear Lake, Canada"
0001JR1EEP14VEPRZ406BPKHJV,"Great Bear Lake, Canada"
0001JR1EEPMQ3A0QDER8B4VQ0M,"Great Bear Lake, Canada"
0001JR1EEPF7WTYCGKQB8RW7FY,"Great Bear Lake, Canada"
0001JR1EEPPD1CVHAB7HB6B0NA,"Great Bear Lake, Canada"
0001JR1EEPCKNNQ2RW73Y0RY5F,"Great Bear Lake, Canada"
0001JR1EEP4XJ7DBG1CS3BYTZ6,"Great Bear Lake, Canada"
0001JR1EEPA9PJ4NFFY8ZC01MM,"Great Bear Lake, Canada"
0001JR1EEPNYNAV3RV2YHJJAGG,"Great Bear Lake, Canada"
0001JR1EEP6D6BJBQ71VJC6SW3,"Great Bear Lake, Canada"
0001JR1EEPX5J3BETPDBV339ZY,"Great Bear Lake, Canada"
0001JR1EEPT8TY8GKEDW2748WX,"Great Bear Lake, Canada"
0001JR1EEPYSX0A6W3VMDFDWR5,"Great Bear Lake, Canada"
0001JR1EEPJSFEFDMPNDSC0SHE,"Great Bear Lake, Canada"
0001JR1EEP4NP9FE8EDCB4843E,"Great Bear Lake, Canada"
0001JR1EEP04E04NA1TRG4DMNC,"Great Bear Lake, Canada"
0001JR1EEP83GA75XW2MGWQFX0,"Great Bear Lake, Canada"
0001JR1EEPHF3BVSYGRBE3MDK4,"Great Bear Lake, Canada"
0001JR1EEPXXNT6GBZBNQ737MF,"Great Bear Lake, Canada"
0001JR1EEPEV5RCF286RK3GZT0,"Great Bear Lake, Canada"
0001JR1EEPRX9XWWERFAX2T4YN,"Great Bear Lake, Canada"
0001JR1EEP1R94ZN46N7VAVTAT,"Great Bear Lake, Canada"
0001JR1EEPQJJYV0REDQ0J8H58,"Great Bear Lake, Canada"
0001JR1EEPJKHMBSBPDCZ7WY1R,"Great Bear Lake, Canada"
0001JR1EEPS1QHV6S3JTTSX67T,"Great Bear Lake, Canada"
0001JR1EEPEF0Q1MFY966ZW4G7,"Great Bear Lake, Canada"
0001JR1EEPX9J3T2JS024H7J10,"Great Bear Lake, Canada"
0001JR1EEPXAQMH70ZVED93ZJ3,"Great Bear Lake, Canada"
0001JR1EEPRKNQGRD335C2XXMV,"Great Bear Lake, Canada"
0001JR1EEP36H2Z5HY1E9FBTVT,"Great Bear Lake, Canada"
0001JR1EEPQ9ZY4KQG07YBP9GK,"Great Bear Lake, Canada"
0001JR1EEPVW4TTJBFQN94HK3D,"Great Bear Lake, Canada"
0001JR1EEPDGTVBW5F1CZ0AKHS,"Great Bear Lake, Canada"
0001JR1EEPYW8P31E06VE0DCSR,"Great Bear Lake, Canada"
0001JR1EEPHJWGCNGDAP9EJMF2,"Great Bear Lake, Canada"
0001JR1EEPK3FT3SVTKHPV9RV9,"Great Bear Lake, Canada"
0001JR1EEP2DMNME6FPRVVYKEW,"Great Bear Lake, Canada"
0001JR1EEP4F42PKFFTN8JX1FV,"Great Bear Lake, Canada"
0001JR1EEPQT4KTZKKFT6K0AJ3,"Great Bear Lake, Canada"
0001JR1EEP6E94CTQMH4ZSNFXN,"Great Bear Lake, Canada"
0001JR1EEPHYWDBGA7KB97CPT2,"Great Bear Lake, Canada"
0001JR1EEPWB22TFR3WT8BCX1Z,"Great Bear Lake, Canada"
0001JR1EEP4STWGV1JZEE3NGX3,"Great Bear Lake, Canada"
0001JR1EEPJ8K7EM3V0HVJ66W8,"Great Bear Lake, Canada"
0001JR1EEPQEZYS1P93CE3CA9N,"Great Bear Lake, Canada"
0001JR1EEPD3DBX8W9R7TF8QZD,"Great Bear Lake, Canada"
0001JR1EEPK3XN5DV4861384NW,"Great Bear Lake, Canada"
0001JR1EEPH7KQAW4KMHHQ2GJX,"Great Bear Lake, Canada"
0001JR1EEPSVMNS68M1K7XRWDM,"Great Bear Lake, Canada"
0001JR1EEP5NPWJ3FMQ49WR41K,"Great Bear Lake, Canada"
0001JR1EEPX5ZTFSDX6HV1RWXM,"Great Bear Lake, Canada"
0001JR1EEPVR65V25ETGSKRA8P,"Great Bear Lake, Canada"
0001JR1EEPAGRABQEAK8CCENVD,"Great Bear Lake, Canada"
0001JR1EEP6M7X9GX9R3S5PWSP,"Great Bear Lake, Canada"
0001JR1EEPX97HW0TNP4F49ENP,"Great Bear Lake, Canada"
0001JR1EEPDZJY4B6F8T53G3TW,"Great Bear Lake, Canada"
0001JR1EEPDQ61HMEGX4V0M25W,"Great Bear Lake, Canada"
0001JR1EEPWRKXEV86E1CYWBE3,"Great Bear Lake, Canada"
0001JR1EEP5CSYAA3WHJQG0PCE,"Great Bear Lake, Canada"
0001JR1EEPGMMJ0Q491PBRNTJ6,"Great Bear Lake, Canada"
0001JR1EEP1QBPJYMJ2X5H8WHD,"Great Bear Lake, Canada"
0001JR1EEP8RZ06VBMG797E7TM,"Great Bear Lake, Canada"
0001JR1EEPDB3PJ83XF0MQJDBX,"Great Bear Lake, Canada"
0001JR1EEPDDP1Z4DSKCSPH1QN,"Great Bear Lake, Canada"
0001JR1EEPVJCZR907H9VH1YF4,"Great Bear Lake, Canada"
0001JR1EEPC3M88A4212TVF4XY,"Great Bear Lake, Canada"
0001JR1EEPBV1RZX3SG2DHZED4,"Great Bear Lake, Canada"
0001JR1EEP8NVE6P8BDK8X3JMD,"Great Bear Lake, Canada"
0001JR1EEP66MRA9KMRHQ6GB90,"Great Bear Lake, Canada"
0001JR1EEPEZWKJMCYBZNFQP49,"Great Bear Lake, Canada"
0001JR1EEPCXT6WT2H7CQ5PJ0P,"Great Bear Lake, Canada"
0001JR1EEPXR59TNEA45XFXV0Z,"Great Bear Lake, Canada"
0001JR1EEPTF3SAMXK32007VDX,"Great Bear Lake, Canada"
0001JR1EEPTJAF4JA4E73J9SX5,"Great Bear Lake, Canada"
0001JR1EEPHJRXMY1NXNYYVDV7,"Great Bear Lake, Canada"
0001JR1EEPJXP1435NZNPR30HZ,"Great Bear Lake, Canada"
0001JR1EEPB6PD80NND5PWKPEX,"Great Bear Lake, Canada"
0001JR1EEP7V1Y0B6RW81H7A5R,"Great Bear Lake, Canada"
0001JR1EEPX9XDD8SWDDVJ0MW7,"Great Bear Lake, Canada"
0001JR1EEPXFS5QJKHNPF76NSR,"Great Bear Lake, Canada"
0001JR1EEPDCE0CR6BZB5ZR2F3,"Great Bear Lake, Canada"
0001JR1EEPS808WTJH5BYWHQ7Y,"Great Bear Lake, Canada"
0001JR1EEP7CDBJGJJBJSYYFP5,"Great Bear Lake, Canada"
0001JR1EEP5226HC5K5HT96FAX,"Great Bear Lake, Canada"
0001JR1EEP176YE9JK4MVKYP51,"Great Bear Lake, Canada"
0001JR1EEPK5PJW2FF40B9PZA9,"Great Bear Lake, Canada"
0001JR1EEP1NVX7CB86VW6895X,"Great Bear Lake, Canada"
0001JR1EEPG4Z2Z9JEP6MY4CJA,"Great Bear Lake, Canada"
0001JR1EEPPCFWR5PAA2QHE0AK,"Great Bear Lake, Canada"
0001JR1EEP2G1W1PX2F9KJ5289,"Great Bear Lake, Canada"
0001JR1EEPYA4CRNK30KJV9FCG,"Great Bear Lake, Canada"
0001JR1EEPVH5VR9504J98AMFW,"Great Bear Lake, Canada"
0001JR1EEPMAT6D7ZS9ASMZM3X,"Great Bear Lake, Canada"
0001JR1EEPHFJMEPNCQXRPN5MM,"Great Bear Lake, Canada"
0001JR1EEP9V67B0VXPSZ350VV,"Great Bear Lake, Canada"
0001JR1EEP27HS9JM9TQVAB2ZJ,"Great Bear Lake, Canada"
0001JR1EEPQM1NSZBVCCWS5EN7,"Great Bear Lake, Canada"
0001JR1EEPC1BMDE85MHDW54SS,"Great Bear Lake, Canada"
0001JR1EEP1R6HN34WA7PMZG98,"Great Bear Lake, Canada"
0001JR1EEPXXCT0QRF3HPJZGP9,"Great Bear Lake, Canada"
0001JR1EEPK1ZGAQFHNX64F9SA,"Great Bear Lake, Canada"
0001JR1EEPNQ28TKWSZA2C8W10,"Great Bear Lake, Canada"
0001JR1EEPZPVWGV8MXMH4KCEH,"Great Bear Lake, Canada"
0001JR1EEP3Z1CJAB9AHSPN6Z5,"Great Bear Lake, Canada"
0001JR1EEPXPC6VXANWS4366PJ,"Great Bear Lake, Canada"
0001JR1EEPYB8KZ775T4HMX9ME,"Great Bear Lake, Canada"
0001JR1EEPQQFEFSQCV0JANW16,"Great Bear Lake, Canada"
0001JR1EEPAMKP2R86BXHM9HTE,"Great Bear Lake, Canada"
0001JR1EEPS3KNQ85KAH7KXQ00,"Great Bear Lake, Canada"
0001JR1EEPJ39C9G1W6DW5F4HD,"Great Bear Lake, Canada"
0001JR1EEP9CXWVZHAMJHF1GA6,"Great Bear Lake, Canada"
0001JR1EEPFAJTRW39CS2CHDYH,"Great Bear Lake, Canada"
0001JR1EEPKGQYASPB7ZXB4VEP,"Great Bear Lake, Canada"
0001JR1EEP67RD62M0971PRRQH,"Great Bear Lake, Canada"
0001JR1EEP0ASK3BEFBF785FVQ,"Great Bear Lake, Canada"
0001JR1EEPQWGR7SZNHWZ5ENFD,"Great Bear Lake, Canada"
0001JR1EEPRT6VDTQHFFMP6VCX,"Great Bear Lake, Canada"
0001JR1EEPRNE67TRJM79RVGCM,"Great Bear Lake, Canada"
0001JR1EEPGVDHN6C6TRY32HDD,"Great Bear Lake, Canada"
0001JR1EEPKTA8RXWHRYHEBJTZ,"Great Bear Lake, Canada"
0001JR1EEP2F4NWDWP89PRPH2C,"Great Bear Lake, Canada"
0001JR1EEPWR6X2XHGD68Z7VDE,"Great Bear Lake, Canada"
0001JR1EEPWDHS4094JY0CSYZG,"Great Bear Lake, Canada"
0001JR1EEPMC2QG9NJHRRFEP2D,"Great Bear Lake, Canada"
0001JR1EEPNYSFG6KC3ARWTJQG,"Great Bear Lake, Canada"
0001JR1EEPMFP3ENN12ZGXA5W8,"Great Bear Lake, Canada"
0001JR1EEPEW7N2E3QPGV9CXE4,"Great Bear Lake, Canada"
0001JR1EEP1H9ZVK8M69VACFFG,"Great Bear Lake, Canada"
0001JR1EEPBWV4MM9Y2CA74ZNV,"Great Bear Lake, Canada"
0001JR1EEPVMFJ0Q9ZW3R7VF2D,"Great Bear Lake, Canada"
0001JR1EEPM0BMAK811KXVXC2R,"Great Bear Lake, Canada"
0001JR1EEP33AP1D5M35ZYKGX9,"Great Bear Lake, Canada"
0001JR1EEPPJ2JVVMP27FFS6WA,"Great Bear Lake, Canada"
0001JR1EEP098TWZB84CX49M1F,"Great Bear Lake, Canada"
0001JR1EEPJT732FR4AYBPMPQR,"Great Bear Lake, Canada"
0001JR1EEPE6JXJQEWYJQYKCKN,"Great Bear Lake, Canada"
0001JR1EEP15TT7AAV19R2DMPF,"Great Bear Lake, Canada"
0001JR1EEP91MT5FWMESA8TZV7,"Great Bear Lake, Canada"
0001JR1EEP2ESJEZGNM66ZM4S2,"Great Bear Lake, Canada"
0001JR1EEP6X69421ZCWB8GY1F,"Great Bear Lake, Canada"
0001JR1EEPMZM0PPNHKTB2QCQW,"Great Bear Lake, Canada"
0001JR1EEPPAQ0DW4N9ACXEBJS,"Great Bear Lake, Canada"
0001JR1EEP5WHNBYZEHACPSFH6,"Great Bear Lake, Canada"
0001JR1EEPT166T8ZPD18HV8W5,"Great Bear Lake, Canada"
0001JR1EEP34RYJSP16T02C775,"Great Bear Lake, Canada"
0001JR1EEPPQ5SF0W3SHFSYYWA,"Great Bear Lake, Canada"
0001JR1EEP3M0ADF9C8WPX1ZC8,"Great Bear Lake, Canada"
0001JR1EEP6EZZ36T0X1Q0BCS7,"Great Bear Lake, Canada"
0001JR1EEPGAEHA4K3CKJHF89M,"Great Bear Lake, Canada"
0001JR1EEPQZ7RRCB5NN95SG1S,"Great Bear Lake, Canada"
0001JR1EEPEF7PHSR43T1NH3HZ,"Great Bear Lake, Canada"
0001JR1EEPDT6K3A0M31DFTQ65,"Great Bear Lake, Canada"
0001JR1EEPBNQ6X74MPCBQFXAZ,"Great Bear Lake, Canada"
0001JR1EEPWQQTDF3G7N0TD4DC,"Great Bear Lake, Canada"
0001JR1EEP7D9DDD4CVR78K66D,"Great Bear Lake, Canada"
0001JR1EEPSYH6S4JTXA2MZBMA,"Great Bear Lake, Canada"
0001JR1EEPN4J5RPQ7FAA9BQMA,"Great Bear Lake, Canada"
0001JR1EEPSEHESCTBFD7HK0JX,"Great Bear Lake, Canada"
0001JR1EEPTFGQZAYMGQ2BYFQX,"Great Bear Lake, Canada"
0001JR1EEP2HNN5RBQR57EBJ25,"Great Bear Lake, Canada"
0001JR1EEP7W7NQ9XTGEV9NB1R,"Great Bear Lake, Canada"
0001JR1EEPRP1123412KB1359M,"Great Bear Lake, Canada"
0001JR1EEP74X3EBRF3H1M9H9A,"Great Bear Lake, Canada"
0001JR1EEPRWB7S3WSWJQRAX48,"Great Bear Lake, Canada"
0001JR1EEP4RRRKVE507JRJR61,"Great Bear Lake, Canada"
0001JR1EEPMY7SYGV42P3CZKP8,"Great Bear Lake, Canada"
0001JR1EEPA23BWZMGNBVMY2JF,"Great Bear Lake, Canada"
0001JR1EEP252K4YDHEKSW05RV,"Great Bear Lake, Canada"
0001JR1EEPBPSP3N5CA8ZJ58X6,"Great Bear Lake, Canada"
0001JR1EEPBJJW4Y9JHS2S5DZC,"Great Bear Lake, Canada"
0001JR1EEPCQM6ZHM8A34W5TCR,"Great Bear Lake, Canada"
0001JR1EEPCNVEBKKD3363V5E0,"Great Bear Lake, Canada"
0001JR1EEPJ2FESH3R0EWGWY7B,"Great Bear Lake, Canada"
0001JR1EEP12B0ZQFR37D5HDC4,"Great Bear Lake, Canada"
0001JR1EEPNEEXQ4XNJR7GHX90,"Great Bear Lake, Canada"
0001JR1EEPTXX3DB6KBZB58SXZ,"Great Bear Lake, Canada"
0001JR1EEP1VMCVN6WHJREHPBM,"Great Bear Lake, Canada"
0001JR1EEP9ZB6H8QTA4G1B673,"Great Bear Lake, Canada"
0001JR1EEP1RB4ACBQ5JWED4BW,"Great Bear Lake, Canada"
0001JR1EEP8Z4SBTMJPFRBRGNM,"Great Bear Lake, Canada"
0001JR1EEP9GDQGCQNXWCKW9P1,"Great Bear Lake, Canada"
0001JR1EEPTV53GZ53HRB4DYVC,"Great Bear Lake, Canada"
0001JR1EEPMPN6V8R85V6WS2FR,"Great Bear Lake, Canada"
0001JR1EEPGT2Z7HMTMT91E3FY,"Great Bear Lake, Canada"
0001JR1EEP3JM9Z2BXQCW7G7BH,"Great Bear Lake, Canada"
0001JR1EEPCX3ANFMQQYWDFQ3J,"Great Bear Lake, Canada"
0001JR1EEPTP36FVJW2NANQ1Q2,"Great Bear Lake, Canada"
0001JR1EEP36KASZ8RGD3DF94M,"Great Bear Lake, Canada"
0001JR1EEPM9EQ9VZ45RGDB6FQ,"Great Bear Lake, Canada"
0001JR1EEP3FYF4N1B3AQRX00R,"Great Bear Lake, Canada"
0001JR1EEP7TCFR0WQRSEQW0Z2,"Great Bear Lake, Canada"
0001JR1EEPFV0R9QJ1Z16CNJ0S,"Great Bear Lake, Canada"
0001JR1EEPK8F1YH7BH5K8Y8RC,"Great Bear Lake, Canada"
0001JR1EEP6V4E7BT4HX0PDSR7,"Great Bear Lake, Canada"
0001JR1EEPCMYGP7P04C0VNGQF,"Great Bear Lake, Canada"
0001JR1EEPBQH2RHG15XF69KPY,"Great Bear Lake, Canada"
0001JR1EEP40B9QY7JTM5AMPCD,"Great Bear Lake, Canada"
0001JR1EEPHMPHKZ7TCK1EDZ2H,"Great Bear Lake, Canada"
0001JR1EEP0E37WRS0TC5QRX8K,"Great Bear Lake, Canada"
0001JR1EEPENJS0XTC895KR8JB,"Great Bear Lake, Canada"
0001JR1EEP6CMC0NM1X0FY1AXR,"Great Bear Lake, Canada"
0001JR1EEPK6E00C48DJR0KMZY,"Great Bear Lake, Canada"
0001JR1EEPARC98ZBJE22NC4YR,"Great Bear Lake, Canada"
0001JR1EEPJWQ024N6460F09V3,"Great Bear Lake, Canada"
0001JR1EEPY06W8AHV16W4RP4D,"Great Bear Lake, Canada"
0001JR1EEPC7B0QX3FCEZ90E8W,"Great Bear Lake, Canada"
0001JR1EEPV5Y63BJZV3MAC2D5,"Great Bear Lake, Canada"
0001JR1EEPADTBE9667HWF5VYZ,"Great Bear Lake, Canada"
0001JR1EEPMFDSWS7RDR9HF2DQ,"Great Bear Lake, Canada"
0001JR1EEPWKA1W58FAM2JW4C5,"Great Bear Lake, Canada"
0001JR1EEPB8CMJATWV0SQCCAJ,"Great Bear Lake, Canada"
0001JR1EEPZ7FN001BBX620RSH,"Great Bear Lake, Canada"
